SubjectID,VideoID,Attention,Mediation,Raw,Delta,Theta,Alpha1,Alpha2,Beta1,Beta2,Gamma1,Gamma2,Label
3.0,4.0,43.0,51.0,8.0,262000.0,174000.0,115000.0,21700.0,53700.0,20600.0,13500.0,9350.0,1.0
9.0,0.0,10.0,69.0,-10.0,1180000.0,330000.0,66800.0,312000.0,23200.0,53900.0,104000.0,12800.0,1.0
6.0,8.0,0.0,0.0,1480.0,1040000.0,469000.0,170000.0,202000.0,112000.0,179000.0,70700.0,58000.0,1.0
6.0,0.0,0.0,0.0,1790.0,882000.0,185000.0,68500.0,205000.0,60000.0,79000.0,46500.0,119000.0,1.0
0.0,1.0,47.0,23.0,-58.0,588000.0,277000.0,47400.0,13600.0,18400.0,113000.0,55100.0,6950.0,1.0
8.0,9.0,3.0,61.0,154.0,604000.0,123000.0,29500.0,11300.0,11700.0,11800.0,6770.0,2380.0,1.0
4.0,1.0,69.0,20.0,13.0,4980.0,49500.0,5050.0,12600.0,4250.0,24300.0,11400.0,10500.0,1.0
5.0,5.0,41.0,64.0,179.0,417000.0,49600.0,9620.0,18800.0,6670.0,5090.0,1980.0,2520.0,1.0
7.0,4.0,54.0,41.0,67.0,827000.0,135000.0,25600.0,12600.0,7300.0,12500.0,10800.0,4360.0,1.0
2.0,1.0,37.0,44.0,17.0,919000.0,20100.0,2150.0,12300.0,1680.0,1370.0,934.0,312.0,1.0
1.0,9.0,77.0,61.0,69.0,30000.0,8190.0,9210.0,7620.0,11900.0,6700.0,5710.0,3370.0,0.0
2.0,4.0,78.0,61.0,53.0,12600.0,20300.0,16500.0,11700.0,30700.0,17400.0,10600.0,5380.0,1.0
5.0,6.0,57.0,70.0,141.0,423000.0,107000.0,40800.0,14500.0,5080.0,11300.0,6220.0,3730.0,1.0
4.0,9.0,24.0,54.0,86.0,1240000.0,217000.0,174000.0,61000.0,33000.0,32700.0,11600.0,4200.0,0.0
6.0,2.0,0.0,0.0,2050.0,529000.0,176000.0,6710.0,60500.0,25300.0,404000.0,300000.0,73600.0,0.0
5.0,5.0,67.0,51.0,121.0,73100.0,35700.0,3620.0,4000.0,3640.0,7250.0,3570.0,2840.0,1.0
2.0,5.0,93.0,61.0,48.0,18600.0,18400.0,2840.0,6970.0,13100.0,8770.0,2150.0,3230.0,1.0
8.0,4.0,53.0,66.0,203.0,718000.0,207000.0,30200.0,32500.0,21800.0,55100.0,20100.0,12600.0,1.0
9.0,7.0,10.0,24.0,220.0,714000.0,84500.0,3460.0,28200.0,4330.0,11300.0,10800.0,645.0,0.0
3.0,3.0,0.0,0.0,320.0,109000.0,9300.0,4020.0,3770.0,785.0,4500.0,476.0,146.0,0.0
2.0,2.0,67.0,67.0,-24.0,7390.0,5310.0,7230.0,11700.0,10800.0,5720.0,4590.0,1740.0,0.0
6.0,9.0,0.0,0.0,2050.0,990000.0,26700.0,25600.0,43100.0,26200.0,14000.0,16000.0,15000.0,0.0
6.0,8.0,0.0,0.0,1740.0,364000.0,570000.0,370000.0,126000.0,117000.0,219000.0,77000.0,96400.0,1.0
0.0,6.0,26.0,78.0,89.0,357000.0,22300.0,9650.0,5360.0,2210.0,7400.0,11200.0,5890.0,1.0
7.0,7.0,44.0,60.0,99.0,81100.0,61100.0,24100.0,22400.0,14900.0,43100.0,23100.0,22200.0,1.0
6.0,6.0,0.0,0.0,2050.0,1680000.0,260000.0,13500.0,134000.0,48000.0,79800.0,76900.0,69700.0,1.0
9.0,0.0,30.0,50.0,101.0,803000.0,122000.0,13900.0,41000.0,5590.0,17500.0,24500.0,1360.0,1.0
2.0,0.0,47.0,64.0,35.0,14500.0,23300.0,7300.0,10900.0,4490.0,4440.0,1790.0,2900.0,0.0
4.0,8.0,27.0,69.0,73.0,80100.0,31200.0,21500.0,11600.0,22000.0,6620.0,11400.0,5100.0,1.0
4.0,0.0,53.0,47.0,59.0,195000.0,279000.0,9880.0,15000.0,4070.0,21700.0,5480.0,5580.0,0.0
1.0,5.0,78.0,53.0,-50.0,222000.0,33500.0,4960.0,12800.0,3340.0,3910.0,2140.0,891.0,0.0
4.0,2.0,61.0,77.0,33.0,29900.0,19600.0,5870.0,20200.0,16000.0,11500.0,7300.0,6330.0,1.0
4.0,2.0,81.0,88.0,33.0,4670.0,2810.0,1560.0,2850.0,6550.0,7930.0,7990.0,9120.0,1.0
7.0,5.0,51.0,60.0,-17.0,2470000.0,107000.0,65500.0,53300.0,47700.0,54200.0,18500.0,11300.0,1.0
5.0,9.0,34.0,51.0,156.0,747000.0,197000.0,28600.0,21300.0,11600.0,7920.0,8790.0,2430.0,0.0
3.0,0.0,13.0,44.0,73.0,315000.0,400000.0,86400.0,61300.0,22400.0,28900.0,39000.0,4680.0,0.0
5.0,2.0,44.0,54.0,45.0,327000.0,47100.0,21100.0,1090.0,2960.0,6460.0,4520.0,948.0,1.0
7.0,5.0,37.0,48.0,12.0,773000.0,29800.0,24000.0,21100.0,57200.0,50200.0,110000.0,17000.0,1.0
9.0,6.0,20.0,29.0,-38.0,501000.0,1160000.0,59500.0,100000.0,91700.0,32600.0,24200.0,4440.0,0.0
0.0,3.0,48.0,70.0,-21.0,1630000.0,76500.0,22800.0,20300.0,26300.0,58400.0,30800.0,19900.0,0.0
8.0,5.0,57.0,43.0,-122.0,1310000.0,74200.0,10500.0,34600.0,39700.0,22300.0,3370.0,4570.0,1.0
1.0,3.0,26.0,41.0,155.0,1380000.0,440000.0,181000.0,129000.0,109000.0,65600.0,11700.0,5650.0,1.0
5.0,1.0,24.0,43.0,-27.0,24200.0,65700.0,9850.0,709.0,2600.0,8090.0,2190.0,1360.0,1.0
6.0,2.0,0.0,0.0,-2050.0,224000.0,247000.0,25800.0,99600.0,33900.0,346000.0,304000.0,111000.0,0.0
2.0,7.0,16.0,96.0,32.0,5940.0,22400.0,22600.0,12900.0,7030.0,6050.0,7900.0,5420.0,1.0
8.0,6.0,40.0,48.0,178.0,716000.0,73100.0,2840.0,4710.0,5950.0,3640.0,4000.0,3810.0,0.0
0.0,2.0,37.0,26.0,-34.0,427000.0,272000.0,5890.0,5860.0,11300.0,16500.0,35700.0,14400.0,1.0
8.0,7.0,48.0,57.0,-23.0,692000.0,110000.0,11400.0,14500.0,19500.0,11800.0,18800.0,5970.0,0.0
7.0,8.0,54.0,41.0,86.0,628000.0,417000.0,14800.0,16700.0,15100.0,58700.0,26600.0,17000.0,0.0
2.0,6.0,60.0,48.0,21.0,8460.0,12000.0,10100.0,7500.0,5520.0,11700.0,2780.0,2580.0,0.0
2.0,2.0,84.0,35.0,33.0,24300.0,15700.0,27200.0,8450.0,14300.0,9760.0,4490.0,2550.0,0.0
5.0,9.0,38.0,63.0,16.0,553000.0,355000.0,137000.0,34800.0,58000.0,23200.0,12700.0,3250.0,0.0
0.0,0.0,69.0,47.0,80.0,18400.0,26300.0,2160.0,15900.0,24300.0,45200.0,16400.0,13800.0,0.0
7.0,0.0,53.0,27.0,42.0,965000.0,115000.0,22500.0,21600.0,9710.0,39300.0,20000.0,21500.0,1.0
5.0,1.0,54.0,44.0,-132.0,900000.0,117000.0,39300.0,17400.0,40100.0,20300.0,12400.0,8500.0,1.0
0.0,7.0,75.0,67.0,160.0,578000.0,43100.0,14400.0,61500.0,41000.0,24200.0,67300.0,19900.0,0.0
1.0,8.0,60.0,69.0,41.0,4670.0,13300.0,9980.0,18500.0,24800.0,11700.0,1910.0,1930.0,0.0
3.0,4.0,51.0,66.0,176.0,1430000.0,1010000.0,127000.0,149000.0,78400.0,33200.0,13400.0,14800.0,1.0
3.0,1.0,69.0,60.0,18.0,290000.0,112000.0,63800.0,70200.0,31200.0,21100.0,8000.0,10300.0,0.0
4.0,7.0,44.0,43.0,58.0,9450.0,14900.0,3370.0,7130.0,10500.0,3940.0,5530.0,4690.0,1.0
6.0,6.0,0.0,0.0,-2050.0,1130000.0,262000.0,57500.0,50600.0,56400.0,194000.0,169000.0,64600.0,1.0
8.0,0.0,54.0,53.0,96.0,2100000.0,209000.0,119000.0,71000.0,24900.0,56300.0,29800.0,10700.0,0.0
5.0,1.0,38.0,41.0,-29.0,394000.0,242000.0,23300.0,55600.0,15500.0,13100.0,5550.0,3830.0,1.0
7.0,9.0,29.0,48.0,112.0,5230.0,19200.0,2350.0,48800.0,20100.0,18600.0,33500.0,18000.0,0.0
3.0,2.0,57.0,30.0,-61.0,2220000.0,347000.0,42300.0,28100.0,29200.0,34200.0,6790.0,20000.0,0.0
9.0,5.0,29.0,51.0,-57.0,546000.0,214000.0,22200.0,32300.0,13300.0,37300.0,40100.0,23500.0,1.0
4.0,4.0,75.0,97.0,-17.0,6170.0,2450.0,2660.0,13100.0,7020.0,4570.0,4650.0,2060.0,0.0
4.0,5.0,56.0,61.0,41.0,81200.0,11700.0,2620.0,1540.0,887.0,3250.0,2160.0,1780.0,0.0
4.0,3.0,43.0,20.0,138.0,1300000.0,121000.0,13300.0,7880.0,20600.0,39500.0,21000.0,18200.0,1.0
5.0,5.0,34.0,63.0,139.0,138000.0,112000.0,23400.0,4270.0,4160.0,8410.0,7840.0,1520.0,1.0
7.0,0.0,60.0,69.0,20.0,697000.0,16500.0,23400.0,18200.0,2780.0,20800.0,13200.0,2930.0,1.0
8.0,8.0,54.0,38.0,-89.0,909000.0,251000.0,54100.0,6680.0,14000.0,46500.0,25200.0,15700.0,1.0
0.0,7.0,51.0,54.0,-13.0,799000.0,55700.0,46600.0,17600.0,49500.0,24900.0,29500.0,23700.0,0.0
4.0,4.0,13.0,60.0,34.0,673000.0,43300.0,5230.0,3660.0,3620.0,2000.0,760.0,784.0,0.0
9.0,0.0,21.0,41.0,-201.0,854000.0,79400.0,31500.0,58000.0,41300.0,15000.0,17200.0,3220.0,1.0
6.0,1.0,0.0,0.0,-2050.0,1680000.0,90100.0,18500.0,134000.0,214000.0,152000.0,186000.0,47600.0,0.0
6.0,8.0,0.0,0.0,-2050.0,1990000.0,177000.0,47000.0,155000.0,167000.0,180000.0,76100.0,52600.0,1.0
1.0,2.0,34.0,30.0,-34.0,1010000.0,119000.0,17300.0,47500.0,52500.0,26600.0,6410.0,5240.0,1.0
2.0,2.0,70.0,53.0,32.0,10600.0,11400.0,4090.0,3740.0,8430.0,12000.0,1750.0,1250.0,0.0
3.0,1.0,38.0,48.0,34.0,152000.0,172000.0,64600.0,48200.0,25100.0,12000.0,11300.0,9030.0,0.0
9.0,8.0,66.0,56.0,27.0,371000.0,116000.0,28900.0,7110.0,10400.0,20900.0,12400.0,5130.0,1.0
2.0,7.0,75.0,34.0,44.0,12900.0,20700.0,4450.0,1680.0,18500.0,13200.0,10900.0,5010.0,1.0
7.0,4.0,100.0,29.0,7.0,1110000.0,73500.0,4030.0,21500.0,12700.0,27500.0,17800.0,33200.0,1.0
6.0,5.0,0.0,0.0,2050.0,950000.0,61700.0,15600.0,79800.0,32400.0,171000.0,401000.0,92600.0,0.0
1.0,4.0,63.0,57.0,-17.0,865000.0,201000.0,21600.0,26600.0,5500.0,23400.0,16800.0,8620.0,1.0
5.0,9.0,43.0,61.0,-213.0,192000.0,118000.0,19200.0,5500.0,6990.0,8490.0,7000.0,563.0,0.0
4.0,2.0,75.0,84.0,42.0,7760.0,8150.0,2760.0,4710.0,3090.0,4300.0,4440.0,2980.0,1.0
7.0,3.0,43.0,77.0,57.0,599000.0,104000.0,70700.0,23100.0,9410.0,31300.0,55900.0,10600.0,1.0
6.0,4.0,0.0,0.0,393.0,1750000.0,450000.0,178000.0,851000.0,83400.0,802000.0,1860000.0,630000.0,1.0
7.0,1.0,14.0,53.0,66.0,847000.0,477000.0,36500.0,58800.0,42900.0,60300.0,81900.0,63200.0,1.0
5.0,9.0,60.0,69.0,-91.0,332000.0,31800.0,20200.0,9720.0,7800.0,6640.0,4820.0,1680.0,0.0
7.0,4.0,61.0,41.0,52.0,14400.0,17700.0,7290.0,7060.0,12200.0,18100.0,15500.0,20300.0,1.0
7.0,2.0,37.0,40.0,34.0,762000.0,218000.0,56500.0,28600.0,26000.0,40900.0,29800.0,12600.0,0.0
0.0,5.0,93.0,56.0,-82.0,2110000.0,234000.0,10400.0,17500.0,19400.0,163000.0,76400.0,12200.0,1.0
0.0,4.0,23.0,29.0,35.0,2100000.0,1010000.0,167000.0,34800.0,63400.0,106000.0,90800.0,30200.0,0.0
0.0,9.0,30.0,35.0,163.0,3530000.0,627000.0,96300.0,20500.0,53000.0,36700.0,102000.0,21200.0,0.0
1.0,1.0,16.0,75.0,-91.0,924000.0,61600.0,24800.0,9070.0,12900.0,3650.0,2920.0,1520.0,1.0
3.0,6.0,57.0,50.0,146.0,1350000.0,118000.0,13600.0,37800.0,26800.0,11100.0,14100.0,13400.0,1.0
6.0,6.0,0.0,0.0,-2050.0,257000.0,191000.0,7110.0,34300.0,20100.0,18700.0,8960.0,8960.0,1.0
9.0,9.0,60.0,50.0,-500.0,1280000.0,88200.0,5060.0,10300.0,6330.0,3820.0,8040.0,1330.0,0.0
6.0,4.0,0.0,0.0,-407.0,416000.0,159000.0,114000.0,106000.0,26300.0,400000.0,206000.0,145000.0,1.0
9.0,5.0,1.0,30.0,74.0,640000.0,979000.0,53100.0,33800.0,47600.0,32600.0,43900.0,96100.0,1.0
4.0,1.0,64.0,34.0,35.0,17300.0,11700.0,347.0,11900.0,4640.0,9980.0,12400.0,6410.0,1.0
1.0,8.0,47.0,53.0,12.0,709000.0,62900.0,8350.0,9400.0,3200.0,1750.0,1490.0,1060.0,0.0
8.0,2.0,87.0,47.0,101.0,6570.0,16000.0,12900.0,11000.0,1390.0,13000.0,3020.0,6730.0,0.0
6.0,8.0,0.0,0.0,-594.0,68900.0,84200.0,5130.0,2240.0,14000.0,3900.0,2040.0,4310.0,1.0
3.0,4.0,4.0,47.0,-3.0,1150000.0,693000.0,273000.0,77300.0,115000.0,32200.0,30600.0,6960.0,1.0
8.0,2.0,40.0,77.0,40.0,3220000.0,277000.0,92300.0,71000.0,82200.0,58100.0,43800.0,34200.0,0.0
1.0,6.0,70.0,74.0,2.0,26400.0,13000.0,3160.0,21700.0,8780.0,7080.0,2820.0,5550.0,0.0
9.0,2.0,34.0,63.0,49.0,1980000.0,555000.0,70500.0,89600.0,28000.0,62900.0,21000.0,5450.0,0.0
7.0,6.0,54.0,74.0,35.0,655000.0,43800.0,15700.0,32100.0,25200.0,39500.0,5730.0,16800.0,0.0
4.0,1.0,48.0,80.0,39.0,47300.0,18500.0,8420.0,17800.0,7120.0,11600.0,6120.0,4010.0,1.0
5.0,4.0,47.0,35.0,132.0,113000.0,97000.0,3320.0,5390.0,2000.0,5970.0,1480.0,611.0,0.0
3.0,7.0,13.0,43.0,28.0,500000.0,489000.0,442000.0,160000.0,73900.0,39800.0,23900.0,16600.0,1.0
2.0,2.0,54.0,64.0,43.0,3150.0,23500.0,11900.0,2560.0,12300.0,5950.0,3340.0,976.0,0.0
8.0,2.0,69.0,56.0,115.0,432000.0,161000.0,57200.0,70200.0,6680.0,20900.0,17500.0,5380.0,0.0
6.0,4.0,0.0,0.0,2050.0,60200.0,52700.0,6100.0,4620.0,14800.0,189000.0,86400.0,43900.0,1.0
7.0,3.0,1.0,60.0,119.0,310000.0,79800.0,6020.0,17800.0,5030.0,4730.0,3370.0,1610.0,1.0
2.0,1.0,48.0,83.0,-10.0,4890.0,7030.0,12700.0,31300.0,11500.0,6740.0,1170.0,2890.0,1.0
3.0,3.0,0.0,0.0,49.0,19000.0,5750.0,4010.0,1730.0,511.0,24600.0,265.0,481.0,0.0
4.0,3.0,83.0,26.0,528.0,13900.0,9020.0,2720.0,11100.0,16400.0,28900.0,5210.0,17400.0,1.0
4.0,3.0,61.0,66.0,33.0,4040.0,7480.0,2510.0,1710.0,1590.0,3590.0,720.0,857.0,1.0
4.0,1.0,16.0,34.0,120.0,186000.0,20000.0,9290.0,3450.0,1280.0,2860.0,1170.0,3560.0,1.0
5.0,2.0,70.0,60.0,56.0,1710000.0,679000.0,59600.0,336000.0,106000.0,145000.0,48000.0,21700.0,1.0
3.0,1.0,57.0,21.0,56.0,768000.0,184000.0,13600.0,4000.0,32100.0,18700.0,14000.0,4200.0,0.0
2.0,8.0,43.0,47.0,2.0,77000.0,17500.0,9440.0,3160.0,1970.0,2170.0,1430.0,496.0,1.0
9.0,7.0,29.0,30.0,130.0,87400.0,12000.0,5820.0,3940.0,910.0,3860.0,6710.0,163.0,0.0
9.0,8.0,81.0,43.0,41.0,1320000.0,208000.0,56300.0,27400.0,38800.0,58700.0,133000.0,14900.0,1.0
6.0,4.0,0.0,0.0,2050.0,363000.0,182000.0,58000.0,14200.0,12300.0,302000.0,402000.0,50000.0,1.0
7.0,3.0,21.0,61.0,220.0,731000.0,198000.0,32300.0,37700.0,10300.0,50600.0,33800.0,17400.0,1.0
5.0,9.0,47.0,74.0,181.0,694000.0,22600.0,49200.0,11900.0,22000.0,14900.0,9440.0,1240.0,0.0
2.0,3.0,43.0,44.0,36.0,4450.0,11700.0,8290.0,2920.0,3750.0,3070.0,1480.0,1650.0,0.0
2.0,8.0,10.0,69.0,24.0,46800.0,21500.0,21600.0,19200.0,10100.0,4480.0,4870.0,1100.0,1.0
2.0,5.0,83.0,54.0,60.0,5640.0,20200.0,488.0,1820.0,13600.0,6570.0,7310.0,3610.0,1.0
7.0,5.0,1.0,38.0,67.0,1110000.0,555000.0,140000.0,98600.0,113000.0,29900.0,34600.0,25000.0,1.0
1.0,3.0,23.0,70.0,1.0,1970000.0,183000.0,13900.0,31200.0,21900.0,15200.0,10500.0,1990.0,1.0
6.0,2.0,0.0,0.0,2050.0,62800.0,60800.0,5630.0,21400.0,5900.0,196000.0,65900.0,27200.0,0.0
9.0,4.0,56.0,44.0,57.0,1560000.0,1080000.0,606000.0,319000.0,493000.0,400000.0,114000.0,41900.0,1.0
9.0,4.0,16.0,64.0,315.0,62500.0,4960.0,1480.0,1890.0,1060.0,5960.0,168.0,96.0,1.0
3.0,1.0,56.0,84.0,119.0,152000.0,117000.0,29700.0,18500.0,18100.0,10200.0,6330.0,4080.0,0.0
1.0,4.0,48.0,67.0,45.0,3060000.0,328000.0,71100.0,57600.0,71300.0,46700.0,21900.0,19300.0,1.0
2.0,1.0,69.0,60.0,23.0,6620.0,6940.0,8630.0,4410.0,10300.0,8330.0,3110.0,1340.0,1.0
4.0,8.0,23.0,40.0,56.0,185000.0,134000.0,11100.0,12600.0,7730.0,8170.0,3330.0,1950.0,1.0
1.0,7.0,20.0,51.0,8.0,107000.0,34400.0,29400.0,26200.0,30900.0,8710.0,2790.0,2810.0,0.0
8.0,4.0,35.0,50.0,27.0,1020000.0,253000.0,29800.0,58900.0,18900.0,17800.0,14800.0,10600.0,1.0
7.0,5.0,21.0,41.0,86.0,265000.0,16400.0,4120.0,1710.0,4180.0,4970.0,4200.0,1810.0,1.0
7.0,3.0,1.0,60.0,43.0,473000.0,305000.0,205000.0,14100.0,25700.0,28700.0,51500.0,29800.0,1.0
2.0,4.0,66.0,94.0,-13.0,5600.0,19300.0,16600.0,25100.0,8170.0,26500.0,10500.0,6410.0,1.0
0.0,1.0,60.0,61.0,41.0,194000.0,29400.0,18500.0,18900.0,3560.0,25500.0,20900.0,3800.0,1.0
2.0,8.0,70.0,67.0,-18.0,5010.0,3410.0,1750.0,3340.0,4140.0,6810.0,13900.0,2860.0,1.0
7.0,3.0,37.0,60.0,86.0,145000.0,14300.0,8260.0,3590.0,14500.0,4050.0,4610.0,3040.0,1.0
3.0,1.0,63.0,38.0,70.0,18200.0,14800.0,3110.0,9640.0,11100.0,6270.0,7900.0,6440.0,0.0
2.0,7.0,53.0,74.0,-33.0,31100.0,10300.0,3150.0,3370.0,3270.0,11500.0,8360.0,2100.0,1.0
7.0,4.0,64.0,37.0,-66.0,1300000.0,257000.0,17700.0,11900.0,9540.0,38800.0,11200.0,23900.0,1.0
3.0,3.0,0.0,0.0,-6.0,1740000.0,331000.0,11400.0,94900.0,18200.0,142000.0,33000.0,2370.0,0.0
3.0,8.0,43.0,43.0,-9.0,134000.0,78200.0,3020.0,2330.0,7910.0,7110.0,2590.0,1870.0,1.0
7.0,9.0,40.0,57.0,32.0,540000.0,86800.0,14700.0,36200.0,36300.0,27500.0,67900.0,23600.0,0.0
1.0,6.0,24.0,40.0,11.0,225000.0,20700.0,1860.0,464.0,1680.0,711.0,400.0,287.0,0.0
7.0,2.0,70.0,51.0,-37.0,8490.0,14000.0,18100.0,14800.0,57800.0,29500.0,11400.0,4210.0,0.0
7.0,5.0,47.0,57.0,48.0,2000000.0,88900.0,13400.0,27500.0,10200.0,68600.0,25500.0,12500.0,1.0
7.0,5.0,34.0,35.0,68.0,773000.0,124000.0,6230.0,25100.0,19200.0,32500.0,46500.0,18600.0,1.0
2.0,3.0,34.0,77.0,52.0,7460.0,17800.0,5710.0,13000.0,6600.0,1580.0,1220.0,1740.0,0.0
9.0,2.0,34.0,80.0,0.0,468000.0,75500.0,48600.0,51100.0,12700.0,8860.0,12300.0,1710.0,0.0
3.0,2.0,67.0,53.0,170.0,140000.0,22600.0,3840.0,2750.0,1920.0,1800.0,1260.0,384.0,0.0
9.0,2.0,43.0,63.0,-89.0,1780000.0,191000.0,176000.0,38100.0,34100.0,69500.0,22800.0,7000.0,0.0
0.0,4.0,67.0,48.0,29.0,275000.0,24900.0,13900.0,3520.0,2500.0,15500.0,9090.0,6470.0,0.0
5.0,8.0,41.0,24.0,72.0,115000.0,41600.0,3120.0,2000.0,6280.0,6090.0,620.0,837.0,1.0
2.0,5.0,100.0,81.0,7.0,6400.0,9200.0,15300.0,7250.0,21400.0,14300.0,8000.0,1930.0,1.0
6.0,4.0,0.0,0.0,2050.0,329000.0,42800.0,35200.0,10200.0,47700.0,523000.0,663000.0,30800.0,1.0
1.0,8.0,66.0,91.0,43.0,157000.0,4910.0,4260.0,5260.0,4230.0,3070.0,1520.0,955.0,0.0
5.0,8.0,40.0,51.0,86.0,669000.0,276000.0,34500.0,53300.0,14900.0,12700.0,4160.0,1850.0,1.0
7.0,6.0,48.0,66.0,45.0,2120000.0,243000.0,59500.0,48200.0,28700.0,60300.0,15600.0,24300.0,0.0
8.0,6.0,78.0,30.0,60.0,15800.0,27000.0,9260.0,7330.0,8900.0,18800.0,11100.0,3490.0,0.0
4.0,1.0,48.0,47.0,-8.0,516000.0,296000.0,62900.0,36900.0,27700.0,27000.0,18100.0,20900.0,1.0
0.0,3.0,34.0,64.0,-120.0,619000.0,45800.0,7330.0,19100.0,15600.0,14100.0,14200.0,4710.0,0.0
1.0,5.0,56.0,66.0,10.0,142000.0,24600.0,7300.0,967.0,6940.0,3420.0,599.0,1250.0,0.0
8.0,4.0,20.0,43.0,51.0,1840000.0,268000.0,19600.0,10200.0,45700.0,6910.0,5240.0,2540.0,1.0
7.0,0.0,47.0,27.0,-75.0,277000.0,35600.0,5300.0,23200.0,18700.0,42200.0,22200.0,21500.0,1.0
4.0,1.0,48.0,43.0,37.0,33500.0,7290.0,6040.0,11300.0,10900.0,5600.0,7600.0,3860.0,1.0
3.0,7.0,44.0,67.0,-8.0,1090000.0,97000.0,50300.0,23300.0,22300.0,17200.0,7240.0,4140.0,1.0
5.0,2.0,63.0,64.0,156.0,1680000.0,1010000.0,103000.0,86400.0,72300.0,55600.0,23800.0,17200.0,1.0
8.0,9.0,17.0,30.0,-52.0,109000.0,61300.0,5830.0,10200.0,2200.0,7170.0,1890.0,1820.0,1.0
3.0,8.0,50.0,70.0,22.0,905000.0,278000.0,125000.0,47200.0,62300.0,22700.0,18500.0,14800.0,1.0
9.0,4.0,38.0,43.0,48.0,18600.0,3000.0,6070.0,2810.0,1040.0,2380.0,1000.0,171.0,1.0
4.0,6.0,40.0,51.0,17.0,1230000.0,54900.0,49600.0,38300.0,19100.0,18300.0,20800.0,6920.0,1.0
6.0,6.0,0.0,0.0,2050.0,671000.0,120000.0,14600.0,107000.0,40400.0,278000.0,322000.0,117000.0,1.0
0.0,9.0,20.0,44.0,197.0,177000.0,48500.0,5750.0,6620.0,16700.0,4820.0,13400.0,5910.0,0.0
5.0,0.0,44.0,48.0,57.0,139000.0,121000.0,14000.0,16700.0,9800.0,9420.0,6690.0,1900.0,0.0
2.0,0.0,53.0,56.0,38.0,16200.0,7750.0,3350.0,4110.0,4260.0,1700.0,1260.0,1710.0,0.0
2.0,5.0,67.0,74.0,29.0,29300.0,31900.0,23200.0,5710.0,13800.0,4250.0,2830.0,2330.0,1.0
2.0,1.0,37.0,44.0,42.0,9750.0,58900.0,13900.0,10900.0,10600.0,7560.0,2160.0,2160.0,1.0
4.0,8.0,26.0,57.0,57.0,26300.0,154000.0,7400.0,11500.0,7070.0,11800.0,8740.0,10800.0,1.0
4.0,1.0,70.0,67.0,87.0,28300.0,14100.0,4570.0,8270.0,10800.0,12400.0,11600.0,9390.0,1.0
3.0,8.0,70.0,47.0,-2.0,964000.0,53300.0,7070.0,5270.0,14200.0,12700.0,1230.0,2250.0,1.0
2.0,0.0,77.0,53.0,4.0,18000.0,6370.0,6290.0,8510.0,2010.0,8410.0,5130.0,2490.0,0.0
0.0,0.0,54.0,67.0,186.0,1100000.0,83600.0,68900.0,12200.0,44400.0,32000.0,86900.0,33400.0,0.0
6.0,8.0,0.0,0.0,1950.0,922000.0,200000.0,60600.0,238000.0,106000.0,111000.0,88200.0,88900.0,1.0
7.0,2.0,70.0,54.0,77.0,38100.0,20000.0,12300.0,26100.0,19600.0,52600.0,19500.0,17100.0,0.0
9.0,2.0,41.0,66.0,-101.0,500000.0,190000.0,33100.0,38900.0,3110.0,26700.0,4510.0,811.0,0.0
1.0,7.0,54.0,57.0,153.0,803000.0,56200.0,4090.0,811.0,9170.0,2950.0,2570.0,314.0,0.0
5.0,6.0,44.0,50.0,112.0,1100000.0,358000.0,29100.0,42500.0,31600.0,14200.0,5940.0,6700.0,1.0
8.0,9.0,37.0,53.0,53.0,989000.0,125000.0,12200.0,31800.0,16200.0,15900.0,7680.0,1890.0,1.0
8.0,5.0,17.0,60.0,-58.0,2110000.0,975000.0,208000.0,126000.0,53700.0,93000.0,35800.0,34100.0,1.0
7.0,0.0,43.0,43.0,68.0,1220000.0,286000.0,34100.0,20000.0,28400.0,52800.0,33400.0,26300.0,1.0
5.0,8.0,48.0,64.0,38.0,1290000.0,85900.0,19200.0,23600.0,13800.0,10100.0,4440.0,3100.0,1.0
7.0,0.0,41.0,35.0,58.0,491000.0,102000.0,3540.0,7050.0,3870.0,15700.0,8510.0,4660.0,1.0
8.0,1.0,53.0,83.0,28.0,118000.0,12400.0,22100.0,25500.0,10700.0,11500.0,8460.0,7010.0,0.0
7.0,3.0,24.0,81.0,102.0,248000.0,137000.0,98500.0,86600.0,28600.0,28900.0,21900.0,20100.0,1.0
6.0,5.0,0.0,0.0,-2050.0,124000.0,19300.0,3940.0,25000.0,21700.0,104000.0,91600.0,28900.0,0.0
2.0,6.0,63.0,40.0,39.0,3880.0,6990.0,2490.0,980.0,8760.0,5930.0,1460.0,3650.0,0.0
5.0,7.0,34.0,47.0,8.0,214000.0,78100.0,31700.0,12700.0,9230.0,4350.0,9860.0,1140.0,0.0
7.0,6.0,83.0,57.0,-123.0,11800.0,13000.0,5080.0,7170.0,12600.0,37400.0,39000.0,38000.0,0.0
7.0,6.0,56.0,80.0,-37.0,1940000.0,162000.0,25300.0,24100.0,29800.0,25300.0,36100.0,38900.0,0.0
3.0,2.0,60.0,50.0,-19.0,359000.0,38100.0,6110.0,4340.0,3490.0,3470.0,2550.0,1410.0,0.0
1.0,0.0,34.0,56.0,43.0,1480000.0,96800.0,46800.0,8250.0,23200.0,13900.0,4640.0,9570.0,0.0
6.0,2.0,0.0,0.0,-2050.0,79200.0,86800.0,14100.0,23900.0,13300.0,180000.0,42200.0,20000.0,0.0
